#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
1758000,-168162.53230744042,30179.420427949866,-137983.11187949055,301.39879326233375,117.86187086015984,119
1760000,-168113.0154915672,30089.59863026603,-138023.41686130117,300.5017521314349,117.92867683450751,119
1762000,-167895.6078182615,29738.3065191888,-138157.3012990727,296.9934336528203,117.28338607962354,119
1764000,-168236.12235907034,29248.309004683513,-138987.81335438683,292.09987845927316,118.22666446069553,119
1766000,-168436.4804786645,29470.53177457268,-138965.94870409183,294.3191945935876,118.22465323890434,119
1768000,-168430.85287760373,29277.958256499376,-139152.89462110435,292.3959825126882,118.0315201210404,119
1770000,-167917.82168786926,29755.80763536319,-138162.01405250607,297.16821551479467,117.71352160642391,119
1772000,-168017.59162183118,30129.482427449664,-137888.1091943815,300.9000675454292,118.66213815334139,119
1774000,-167117.12794674793,29740.945676099625,-137376.1822706483,297.0197906436728,118.82910737794042,119
1776000,-167189.8013304168,30114.97429203475,-137074.82703838206,300.7551762769907,118.99410428357359,119
1778000,-166995.9087556271,30046.147494298348,-136949.76126132876,300.0678100689025,118.1260628871786,119
1780000,-167456.77902915666,29799.100813313504,-137657.67821584316,297.6005800667206,118.37587600959954,119
1782000,-166934.66554267146,29956.11463297269,-136978.55090969877,299.16866106694295,118.3319821548942,119
1784000,-167315.70506213768,30167.73283878877,-137147.97222334892,301.2820705016131,117.62825881569967,119
1786000,-167124.21138975152,30079.218532907078,-137044.99285684444,300.3980871579672,118.30988337089818,119
1788000,-167655.7537567818,30122.750480279792,-137533.00327650202,300.8328362757582,117.58136132821791,119
1790000,-167851.43042645545,30031.472877945518,-137819.95754850993,299.92125617231954,117.66013422350984,119
1792000,-167788.56509580917,30231.138507969794,-137557.42658783938,301.91529645181896,118.43021868764922,119
1794000,-167239.93682417937,30039.217160909437,-137200.71966326993,299.998597536299,119.2469368019352,119
1796000,-167761.35063341737,30161.144147278043,-137600.20648613933,301.2162699115967,117.8279180161697,119
1798000,-167552.49077351775,29843.79427219834,-137708.6965013194,298.04692908149946,117.80475259530753,119
1800000,-167947.0382263353,29804.35902608582,-138142.6792002495,297.6530933012964,117.65247181888476,119
1802000,-167676.22875886736,29520.310089313076,-138155.9186695543,294.8163255450983,118.65603167071316,119
1804000,-167701.63502706552,29504.93567992578,-138196.69934713974,294.6627828868649,118.37849033736923,119
1806000,-167817.71124239755,29759.561533895787,-138058.14970850176,297.2057053165109,119.03835862043952,119
1808000,-167640.96124196728,29814.73806308792,-137826.22317887936,297.7567476850884,118.55060136268203,119
1810000,-168240.53412131837,29960.72779745818,-138279.8063238602,299.21473227007846,117.27620961371814,119
1812000,-167878.18049779045,29707.436360932654,-138170.7441368578,296.68513653132874,118.16563231325192,119
1814000,-168011.44707743556,30036.61171169812,-137974.83536573744,299.972577180803,118.61004135227122,119
1816000,-167379.01578742848,29613.45394461765,-137765.56184281083,295.74654372657807,118.51920008061066,119
1818000,-168315.1000082055,29982.646111870185,-138332.45389633533,299.43362824026093,117.28995457338894,119
1820000,-168005.57777582016,29573.54909835034,-138432.02867746982,295.34801809753225,117.70490437496989,119
1822000,-167518.39045049588,29682.352985355188,-137836.0374651407,296.4346314181493,118.43804529343858,119
1824000,-167142.24945962382,29951.343392848794,-137190.90606677503,299.1210111785317,118.6060956909436,119
1826000,-167825.70745439315,29952.784998193267,-137872.92245619989,299.13540834405126,118.50336566487721,119
1828000,-167810.57689205103,29810.053781396244,-138000.5231106548,297.70996624166924,118.47561348139357,119
1830000,-167293.1910760136,29815.226910230005,-137477.9641657836,297.7616297516299,118.62764094389675,119
1832000,-167220.5866757793,29819.518129500793,-137401.06854627852,297.80448572074727,119.06376898060867,119
1834000,-167349.0767373799,29901.903864466818,-137447.17287291307,298.6272636518235,118.17530376111387,119
1836000,-167546.7952951151,29757.820232629776,-137788.97506248532,297.1883151183944,118.02750249123098,119
1838000,-168093.09144660097,30131.72498048743,-137961.36646611354,300.9224636938583,118.51020578786785,119
1840000,-168869.19798620755,30150.615503109875,-138718.58248309768,301.11112141629843,117.35959667473976,119
1842000,-168484.96786929795,29680.67804132354,-138804.2898279744,296.41790392296343,116.36734388382054,119
1844000,-168441.03221118578,29852.53677557467,-138588.4954356111,298.13423957091084,117.88180956844188,119
1846000,-168189.37907499482,29963.240902469028,-138226.1381725258,299.23983039346416,117.90729460586573,119
1848000,-167726.44627616438,29582.14310981566,-138144.30316634872,295.4338456133758,117.7554078884282,119
1850000,-167538.4569291002,29655.789742018445,-137882.66718708177,296.16934701661677,117.41080049303314,119
1852000,-167233.66206880473,29475.74585044966,-137757.91621835507,294.371267037492,117.95742591043647,119
1854000,-167368.6851324254,30033.023365543457,-137335.66176688194,299.93674073379754,117.9887337020079,119
1856000,-167447.70504889172,29987.41080832397,-137460.29424056775,299.4812127777063,117.35717320301121,119
1858000,-167823.0306061498,29709.043638775125,-138113.9869673747,296.7011882511858,117.30322226939883,119
1860000,-167419.8031526138,29619.956551625553,-137799.84660098824,295.81148459944603,118.24150377942405,119
1862000,-167728.61498591898,30115.28192972811,-137613.33305619087,300.75824862325277,118.49629426115432,119
1864000,-167170.3265224198,29997.129181602446,-137173.19734081737,299.57826918028366,118.77777011435033,119
1866000,-167285.55206744082,29711.661128337495,-137573.89093910332,296.72732885243954,118.79875074135127,119
1868000,-167287.95680367376,29656.715688394383,-137631.24111527938,296.178594348619,118.741270339653,119
1870000,-167399.58643290948,29919.279117389582,-137480.3073155199,298.800788530343,118.39804747432608,119
1872000,-167404.13377873495,30164.982720994274,-137239.15105774067,301.2546053557343,118.11220522847914,119
1874000,-168510.77895912656,30750.363992108498,-137760.41496701806,307.10074839659933,117.41108841087787,119
1876000,-167493.505108119,30319.812309211236,-137173.69279890775,302.8008726593529,118.17019356610088,119
1878000,-167655.1603016894,29896.813694953802,-137758.3466067356,298.57642864813664,117.8146274635975,119
1880000,-167962.94239143177,29828.13127161539,-138134.81111981638,297.8905042924337,118.34592112916444,119
1882000,-167464.79672928492,29687.57393512223,-137777.2227941627,296.4867725108925,118.9603982215434,119
1884000,-167943.58711741364,30356.406634762185,-137587.18048265146,303.166336455705,118.45949109066527,119
1886000,-167985.23929584527,30196.62843944342,-137788.61085640185,301.57064791775974,117.59996036760428,119
1888000,-168448.64985816367,30222.603817144874,-138226.0460410188,301.8300613651599,117.97700203632,119
1890000,-167753.939536536,29839.72449709417,-137914.21503944183,298.00628465268494,118.83392337291252,119
1892000,-168337.88551766064,29862.21257019299,-138475.67294746765,298.23087074475256,118.05647791452894,119
1894000,-167755.07346825884,29940.586061493406,-137814.48740676543,299.01357880762265,118.59520225314374,119
1896000,-167828.16504640656,30032.81014938606,-137795.3548970205,299.93461136578344,118.77734792942303,119
1898000,-168261.91061989835,29776.7098531737,-138485.20076672465,297.37696383186835,118.10808893033517,119
1900000,-168206.68297911726,30182.4370226257,-138024.24595649156,301.4289196856436,117.26876182444266,119
1902000,-167818.484753603,29673.711591844563,-138144.77316175844,296.3483307026526,118.36603909640627,119
1904000,-168507.09140895645,29918.563478392607,-138588.52793056384,298.79364151668136,117.86506147975489,119
1906000,-167965.12493517867,29474.18728636834,-138490.93764881033,294.3557018169983,118.10352374529356,119
1908000,-167827.38296293945,30081.612213778426,-137745.77074916102,300.42199260465395,117.71972218438121,119
1910000,-167502.7116787783,30103.60517084226,-137399.10650793603,300.6416340233862,117.19537884795693,119
1912000,-168467.26960098103,29848.050968373893,-138619.21863260714,298.08944027198623,117.88479605324233,119
1914000,-168454.91074893042,29008.953183537466,-139445.95756539295,289.70945628976983,118.22148747080438,119
1916000,-168282.70598096063,29094.500037881662,-139188.20594307897,290.5638039976155,117.73298457873133,119
1918000,-168812.7820684089,29403.665503334254,-139409.11656507466,293.6514079636446,118.18536413140002,119
1920000,-169014.69281596842,29601.364987043664,-139413.32782892475,295.62581254046074,117.96966854572555,119
1922000,-168710.8263763371,29476.227686811006,-139234.5986895261,294.3760790880814,118.3997252111992,119
1924000,-168399.3185996696,29136.838813117705,-139262.4797865519,290.98663702699105,117.93071125258022,119
1926000,-168729.51937246474,29386.591552278725,-139342.927820186,293.4808921561379,117.35218062716102,119
1928000,-168224.94150690082,30083.75773472729,-138141.18377217354,300.44341970350933,118.47459189672863,119
1930000,-168241.2095093272,29803.817284700694,-138437.3922246265,297.6476829853452,117.87961006444687,119
1932000,-167656.19358626427,29994.85822139017,-137661.3353648741,299.5555893323004,118.23025508651155,119
1934000,-167840.5609163812,29996.26796732447,-137844.29294905672,299.56966832114045,117.45490482240737,119
1936000,-167658.6464139328,30140.675276347436,-137517.97113758535,301.01184938560766,118.31391553886303,119
1938000,-168219.21120893385,29967.480632102815,-138251.73057683103,299.2821721408292,117.8768521886475,119
1940000,-167423.7424084649,29709.14767987118,-137714.5947285937,296.7022272989991,118.27611212951668,119
1942000,-167526.53088670433,30505.743839510716,-137020.78704719362,304.65775188589305,117.94502100118459,119
1944000,-167476.8103684067,30332.424514758866,-137144.38585364784,302.9268294696073,118.1155030454196,119
1946000,-167839.82330530696,29737.997540345415,-138101.82576496154,296.99034791262983,118.32177790585226,119
1948000,-167952.72212016955,30024.631783879362,-137928.0903362902,299.8529348637293,117.98700444765046,119
1950000,-167250.1560084509,29483.436700742226,-137766.71930770867,294.44807477483323,119.33472367050811,119
1952000,-168074.31593448634,29797.51779578766,-138276.79813869868,297.584770632171,117.9661919608865,119
1954000,-168322.67795321846,29875.525862744544,-138447.15209047392,298.36382923939846,118.22853412992082,119
1956000,-168038.51818947552,29934.15195333399,-138104.36623614153,298.949322025767,118.70383126634357,119
1958000,-168058.91631382704,29832.651341180317,-138226.26497264672,297.93564576609396,118.12432696592678,119
1960000,-168204.2988023617,29957.22814301029,-138247.07065935142,299.17978157810114,117.436914454708,119
1962000,-167566.40041949914,29479.414081630413,-138086.98633786873,294.4079012881041,117.44582041309215,119
1964000,-168283.30139440962,30083.412341385323,-138199.8890530243,300.4399702954361,117.0941019999565,119
1966000,-168272.0080669521,30180.40322520444,-138091.60484174767,301.40860835826174,117.30913284356028,119
1968000,-167956.66229115566,30076.88032208843,-137879.78196906723,300.3747356850383,117.74014486343498,119
1970000,-167770.78433507204,29605.362449205248,-138165.4218858668,295.6657347872941,118.72611898976108,119
1972000,-167992.9633752904,30087.350052243564,-137905.61332304683,300.47929581209814,118.38399642808167,119
1974000,-167459.2675844254,29777.963705171598,-137681.3038792538,297.38948592386805,118.19809967339344,119
1976000,-167035.39382538327,29530.385979485232,-137505.00784589804,294.9169524324231,119.0970551981867,119
1978000,-166754.18177164777,29774.89510625042,-136979.28666539735,297.35884013946486,118.7105658149243,119
1980000,-167267.2685390656,30176.754348416696,-137090.51419064892,301.3721673979983,118.00433473677026,119
1982000,-168191.9185606765,30482.65134619386,-137709.26721448265,304.42712951076373,118.46773404156689,119
1984000,-167508.54176858068,29943.270611569285,-137565.2711570114,299.04038913538403,118.70353671970437,119
1986000,-167442.87193309644,29678.715627540543,-137764.1563055559,296.3983054966952,118.66947726520804,119
1988000,-167609.78239632875,29533.108018814353,-138076.6743775144,294.9441371615324,118.31082418819908,119
1990000,-167955.13615472103,29550.445462031174,-138404.69069268985,295.1172844383756,118.21689284908938,119
1992000,-168340.0763976837,29913.243081802386,-138426.83331588132,298.7405072586595,118.36898711864181,119
1994000,-167855.17710721097,29488.915286496398,-138366.26182071457,294.50278885189886,117.79039908618157,119
1996000,-168158.85477363423,29616.964755784138,-138541.8900178501,295.7816058395659,118.25010029476984,119
1998000,-168532.6991614782,29763.177244851133,-138769.52191662707,297.24181505298935,117.33718421018757,119
2000000,-168667.10193068977,29457.6723232879,-139209.42960740186,294.1907685653774,117.62292364490132,119
